TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Binned,CustomerAge_Binned,Target
430.98,Debit,Baltimore,Branch,24.0,Student,93.0,1.0,569.25,2024-11-04 08:11:00,TA_Bin_4,Youth,2
13.870000000000005,Debit,Phoenix,Branch,24.0,Student,20.0,1.0,954.8299999999999,2024-11-04 08:07:47,TA_Bin_1,Youth,1
642.68,Debit,Jacksonville,ATM,76.0,Retired,66.0,1.0,1831.1999999999998,2024-11-04 08:10:37,TA_Bin_4,Senior,0
175.07,Debit,Las Vegas,Online,28.0,Engineer,169.0,2.0,9274.64,2024-11-04 08:12:07,TA_Bin_2,Youth,2
302.82,Debit,Jacksonville,ATM,36.0,Engineer,175.0,1.0,9384.54,2024-11-04 08:07:31,TA_Bin_3,Adult,1
406.81,Debit,New York,Online,66.0,Retired,84.0,1.0,1968.3599999999997,2024-11-04 08:08:46,TA_Bin_4,Senior,3
256.3,Debit,New York,Online,53.0,Retired,172.0,1.0,4203.05,2024-11-04 08:06:23,TA_Bin_3,Adult,1
80.95999999999998,Credit,Jacksonville,Online,19.0,Student,97.0,1.0,959.9400000000005,2024-11-04 08:06:25,TA_Bin_2,Youth,1
95.78,Debit,Atlanta,Online,22.0,Student,27.000000000000014,1.0,271.6400000000003,2024-11-04 08:09:16,TA_Bin_2,Youth,0
379.54,Credit,Indianapolis,Branch,41.0,Doctor,118.0,1.0,12571.76,2024-11-04 08:06:23,TA_Bin_3,Adult,1
903.19,Debit,El Paso,Online,22.0,Student,65.0,1.0,8627.08,2024-11-04 08:06:37,TA_Bin_4,Youth,1
847.45,Debit,Jacksonville,Branch,28.0,Student,175.0,1.0,422.3199999999997,2024-11-04 08:09:30,TA_Bin_4,Youth,0
295.18,Credit,Dallas,Branch,66.0,Doctor,31.0,1.0,12961.53,2024-11-04 08:07:53,TA_Bin_3,Senior,3
18.45999999999998,Debit,Charlotte,Branch,68.0,Retired,213.0,1.0,6381.6,2024-11-04 08:10:17,TA_Bin_1,Senior,0
603.23,Debit,Detroit,Branch,28.0,Student,48.0,1.0,117.97999999999956,2024-11-04 08:08:18,TA_Bin_4,Youth,3
54.5,Credit,Philadelphia,Branch,57.0,Retired,147.0,1.0,1715.2200000000003,2024-11-04 08:08:27,TA_Bin_1,Senior,3
414.77,Debit,San Francisco,Online,29.0,Doctor,274.0,1.0,5599.81,2024-11-04 08:08:05,TA_Bin_4,Youth,3
886.19,Debit,Colorado Springs,Branch,61.0,Retired,69.0,1.0,7904.24,2024-11-04 08:08:29,TA_Bin_4,Senior,3
440.03,Debit,San Jose,Online,49.0,Engineer,88.0,1.0,1490.44,2024-11-04 08:10:19,TA_Bin_4,Adult,0
35.46000000000001,Debit,Nashville,ATM,56.0,Retired,285.0,1.0,1532.7200000000003,2024-11-04 08:07:26,TA_Bin_1,Senior,1
76.38999999999999,Debit,Denver,Branch,18.0,Student,219.0,1.0,5976.0,2024-11-04 08:10:09,TA_Bin_1,Youth,0
595.91,Credit,San Antonio,ATM,19.0,Student,162.0,1.0,1673.7600000000002,2024-11-04 08:10:21,TA_Bin_4,Youth,0
6.029999999999973,Debit,Chicago,Branch,76.0,Retired,70.0,1.0,3290.72,2024-11-04 08:09:27,TA_Bin_1,Senior,0
249.34,Debit,Charlotte,ATM,26.0,Engineer,197.0,1.0,3030.97,2024-11-04 08:07:57,TA_Bin_3,Youth,3
421.52,Debit,San Jose,Branch,20.0,Student,67.0,1.0,369.8599999999997,2024-11-04 08:10:21,TA_Bin_4,Youth,0
189.77,Debit,Raleigh,Branch,58.0,Engineer,23.999999999999986,1.0,6570.36,2024-11-04 08:11:28,TA_Bin_2,Senior,2
73.19,Debit,Atlanta,Branch,76.0,Retired,213.0,1.0,2264.98,2024-11-04 08:10:26,TA_Bin_1,Senior,0
188.13,Credit,Jacksonville,Online,75.0,Retired,198.0,1.0,5029.87,2024-11-04 08:10:08,TA_Bin_2,Senior,0
30.52000000000001,Debit,Jacksonville,Branch,62.0,Doctor,122.0,1.0,12327.74,2024-11-04 08:07:18,TA_Bin_1,Senior,1
1159.39,Debit,Oklahoma City,Online,41.0,Doctor,150.0,1.0,6499.53,2024-11-04 08:06:27,TA_Bin_4,Adult,1
170.24,Debit,San Francisco,Branch,62.0,Retired,133.0,1.0,5172.99,2024-11-04 08:08:04,TA_Bin_2,Senior,3
56.620000000000005,Debit,Austin,Branch,54.0,Doctor,121.0,1.0,8981.1,2024-11-04 08:08:45,TA_Bin_1,Senior,3
53.139999999999986,Debit,Las Vegas,ATM,34.0,Doctor,70.0,1.0,7915.0,2024-11-04 08:07:15,TA_Bin_1,Youth,1
587.23,Debit,Omaha,Online,27.0,Student,144.0,1.0,500.84000000000015,2024-11-04 08:09:21,TA_Bin_4,Youth,0
146.15,Debit,Phoenix,Branch,43.0,Doctor,75.0,1.0,13784.4,2024-11-04 08:06:59,TA_Bin_2,Adult,1
21.269999999999982,Credit,Indianapolis,Online,62.0,Retired,114.0,1.0,7392.79,2024-11-04 08:09:54,TA_Bin_1,Senior,0
76.01999999999998,Credit,Albuquerque,Online,34.0,Doctor,189.0,1.0,14765.41,2024-11-04 08:11:51,TA_Bin_1,Youth,2
155.51,Debit,Raleigh,ATM,68.0,Doctor,15.0,1.0,5360.19,2024-11-04 08:08:23,TA_Bin_2,Senior,3
135.15,Debit,Colorado Springs,Online,72.0,Retired,50.0,1.0,5878.14,2024-11-04 08:10:37,TA_Bin_2,Senior,0
39.47999999999999,Debit,Omaha,ATM,56.0,Retired,38.0,1.0,5889.51,2024-11-04 08:11:50,TA_Bin_1,Senior,2
451.68,Debit,Houston,Online,33.0,Engineer,15.0,1.0,4381.54,2024-11-04 08:09:51,TA_Bin_4,Youth,0
19.110000000000014,Credit,Colorado Springs,Online,49.0,Engineer,160.0,1.0,8478.46,2024-11-04 08:11:45,TA_Bin_1,Adult,2
355.0,Credit,Fort Worth,Online,26.0,Student,33.0,1.0,185.47000000000025,2024-11-04 08:10:34,TA_Bin_3,Youth,0
427.69,Debit,Raleigh,ATM,43.0,Engineer,236.0,1.0,2443.54,2024-11-04 08:11:53,TA_Bin_4,Adult,2
254.86,Debit,Boston,Branch,23.0,Student,102.0,1.0,699.8999999999996,2024-11-04 08:11:39,TA_Bin_3,Youth,2
19.480000000000018,Debit,Dallas,ATM,27.0,Engineer,114.0,1.0,4739.59,2024-11-04 08:08:46,TA_Bin_1,Youth,3
190.17,Debit,Baltimore,ATM,49.0,Doctor,265.0,1.0,12893.85,2024-11-04 08:08:48,TA_Bin_2,Adult,3
91.38,Debit,Jacksonville,ATM,65.0,Retired,179.0,1.0,2402.58,2024-11-04 08:06:39,TA_Bin_2,Senior,1
206.63,Credit,Oklahoma City,Online,59.0,Retired,128.0,1.0,7626.53,2024-11-04 08:10:42,TA_Bin_3,Senior,0
93.22,Debit,Charlotte,Online,52.0,Retired,52.0,1.0,1014.6300000000006,2024-11-04 08:09:41,TA_Bin_2,Adult,0
547.98,Debit,Oklahoma City,ATM,28.0,Student,171.0,1.0,1358.54,2024-11-04 08:09:19,TA_Bin_4,Youth,0
641.06,Debit,Colorado Springs,ATM,23.0,Student,24.999999999999986,1.0,1602.13,2024-11-04 08:07:21,TA_Bin_4,Youth,1
314.55,Credit,Dallas,Branch,27.0,Student,19.0,2.0,1105.8899999999999,2024-11-04 08:07:16,TA_Bin_3,Youth,1
836.45,Debit,Virginia Beach,Online,61.0,Retired,63.0,1.0,1731.8900000000003,2024-11-04 08:12:12,TA_Bin_4,Senior,2
1095.09,Debit,San Francisco,ATM,29.0,Engineer,52.0,1.0,8692.47,2024-11-04 08:11:57,TA_Bin_4,Youth,2
189.45,Credit,Boston,Branch,53.0,Doctor,62.0,1.0,12578.75,2024-11-04 08:09:31,TA_Bin_2,Adult,0
91.84,Credit,Mesa,Branch,67.0,Retired,80.0,1.0,1712.4099999999999,2024-11-04 08:08:32,TA_Bin_2,Senior,3
609.52,Debit,Washington,ATM,78.0,Retired,169.0,1.0,3485.03,2024-11-04 08:08:19,TA_Bin_4,Senior,3
859.3,Credit,Colorado Springs,Branch,78.0,Retired,68.0,1.0,1146.7799999999997,2024-11-04 08:06:56,TA_Bin_4,Senior,1
100.00999999999999,Debit,Philadelphia,ATM,50.0,Doctor,63.0,1.0,6393.12,2024-11-04 08:09:27,TA_Bin_2,Adult,0
28.78,Credit,Tucson,Online,40.0,Doctor,51.0,1.0,680.5500000000002,2024-11-04 08:11:39,TA_Bin_1,Adult,2
111.07999999999998,Debit,Chicago,Online,70.0,Doctor,83.0,1.0,7037.34,2024-11-04 08:10:59,TA_Bin_2,Senior,2
470.96,Credit,Indianapolis,Online,69.0,Doctor,124.0,2.0,12991.03,2024-11-04 08:11:10,TA_Bin_4,Senior,2
52.22999999999999,Credit,San Francisco,Branch,28.0,Student,96.0,1.0,105.01000000000022,2024-11-04 08:08:11,TA_Bin_1,Youth,3
78.62,Debit,Oklahoma City,Branch,32.0,Doctor,52.0,1.0,1360.85,2024-11-04 08:08:12,TA_Bin_1,Youth,3
47.78999999999999,Debit,Denver,Branch,25.0,Student,37.0,1.0,1649.92,2024-11-04 08:11:55,TA_Bin_1,Youth,2
333.97,Debit,Fresno,Branch,52.0,Doctor,45.0,1.0,5237.36,2024-11-04 08:11:48,TA_Bin_3,Adult,2
30.870000000000005,Debit,Fresno,ATM,33.0,Doctor,295.0,1.0,14348.65,2024-11-04 08:10:43,TA_Bin_1,Youth,0
710.43,Debit,San Diego,Online,67.0,Retired,115.0,1.0,5625.55,2024-11-04 08:08:42,TA_Bin_4,Senior,3
220.23,Debit,Milwaukee,ATM,41.0,Engineer,48.0,1.0,3438.02,2024-11-04 08:06:33,TA_Bin_3,Adult,1
27.28,Debit,Atlanta,ATM,29.0,Doctor,96.0,1.0,10668.24,2024-11-04 08:09:42,TA_Bin_1,Youth,0
101.51999999999998,Debit,Tucson,ATM,49.0,Engineer,98.0,1.0,2018.9,2024-11-04 08:08:38,TA_Bin_2,Adult,3
162.65,Debit,New York,ATM,59.0,Engineer,147.0,1.0,9500.95,2024-11-04 08:11:20,TA_Bin_2,Senior,2
10.519999999999982,Debit,Kansas City,ATM,55.0,Retired,30.0,1.0,2472.99,2024-11-04 08:11:06,TA_Bin_1,Senior,2
270.72,Debit,Los Angeles,Branch,38.0,Doctor,37.0,1.0,6522.47,2024-11-04 08:12:10,TA_Bin_3,Adult,2
202.34,Debit,New York,Online,20.0,Student,134.0,1.0,1223.4500000000003,2024-11-04 08:11:25,TA_Bin_2,Youth,2
247.58,Debit,San Antonio,ATM,39.0,Engineer,152.0,1.0,778.7399999999998,2024-11-04 08:07:18,TA_Bin_3,Adult,1
686.17,Debit,Denver,ATM,61.0,Retired,96.0,1.0,2246.15,2024-11-04 08:07:37,TA_Bin_4,Senior,1
359.65,Credit,Jacksonville,Online,25.0,Student,289.0,1.0,219.52999999999975,2024-11-04 08:09:04,TA_Bin_3,Youth,3
109.91,Debit,Seattle,Branch,38.0,Doctor,90.0,1.0,12896.060000000001,2024-11-04 08:10:57,TA_Bin_2,Adult,2
215.72,Credit,Columbus,Branch,30.0,Engineer,137.0,1.0,8697.11,2024-11-04 08:11:54,TA_Bin_3,Youth,2
490.76,Debit,Columbus,Online,66.0,Retired,156.0,1.0,6414.11,2024-11-04 08:09:44,TA_Bin_4,Senior,0
224.28,Debit,Chicago,Online,64.0,Retired,68.0,1.0,5767.51,2024-11-04 08:10:52,TA_Bin_3,Senior,2
614.03,Debit,Dallas,ATM,68.0,Retired,51.0,1.0,2815.86,2024-11-04 08:08:12,TA_Bin_4,Senior,3
608.79,Debit,Fort Worth,Online,55.0,Engineer,157.0,1.0,2991.17,2024-11-04 08:12:18,TA_Bin_4,Senior,2
186.55,Debit,Philadelphia,Branch,48.0,Engineer,288.0,1.0,224.64999999999964,2024-11-04 08:07:18,TA_Bin_2,Adult,1
840.16,Credit,Colorado Springs,Branch,20.0,Student,68.0,1.0,1236.7600000000002,2024-11-04 08:12:12,TA_Bin_4,Youth,2
203.34,Debit,Phoenix,ATM,60.0,Doctor,66.0,1.0,13586.99,2024-11-04 08:09:43,TA_Bin_2,Senior,0
90.88,Debit,Colorado Springs,ATM,26.0,Engineer,284.0,1.0,7117.35,2024-11-04 08:10:50,TA_Bin_2,Youth,2
60.110000000000014,Credit,Albuquerque,Branch,61.0,Retired,122.0,1.0,7235.87,2024-11-04 08:08:09,TA_Bin_1,Senior,3
393.92,Debit,Memphis,Branch,72.0,Retired,47.0,1.0,7318.64,2024-11-04 08:12:07,TA_Bin_4,Senior,2
19.389999999999986,Debit,Colorado Springs,ATM,43.0,Doctor,45.0,1.0,9847.6,2024-11-04 08:11:24,TA_Bin_1,Adult,2
557.41,Credit,Washington,Online,80.0,Retired,49.0,1.0,2968.75,2024-11-04 08:09:54,TA_Bin_4,Senior,0
57.06999999999999,Credit,Boston,Online,31.0,Doctor,99.0,1.0,9323.71,2024-11-04 08:11:35,TA_Bin_1,Youth,2
395.27,Credit,Miami,Online,18.0,Student,167.0,1.0,1764.08,2024-11-04 08:08:21,TA_Bin_4,Youth,3
289.05,Debit,New York,ATM,75.0,Retired,116.0,1.0,5683.49,2024-11-04 08:11:58,TA_Bin_3,Senior,2
46.110000000000014,Debit,San Francisco,Online,33.0,Doctor,233.0,1.0,5225.73,2024-11-04 08:10:44,TA_Bin_1,Youth,0
335.5,Debit,Sacramento,ATM,63.0,Retired,47.0,1.0,6445.4,2024-11-04 08:12:23,TA_Bin_3,Senior,2
388.07,Debit,Seattle,Online,24.0,Student,68.0,1.0,289.71000000000004,2024-11-04 08:10:37,TA_Bin_3,Youth,0
520.86,Credit,Sacramento,Online,51.0,Engineer,66.0,1.0,9200.74,2024-11-04 08:08:47,TA_Bin_4,Adult,3
787.4099999999999,Debit,Memphis,Online,25.0,Student,39.0,1.0,300.8699999999999,2024-11-04 08:06:44,TA_Bin_4,Youth,1
31.69999999999999,Credit,Raleigh,ATM,48.0,Doctor,121.0,1.0,743.8999999999996,2024-11-04 08:08:02,TA_Bin_1,Adult,3
22.299999999999983,Debit,Philadelphia,ATM,21.0,Student,90.0,1.0,1200.35,2024-11-04 08:12:18,TA_Bin_1,Youth,2
203.12,Debit,San Jose,ATM,56.0,Retired,181.0,1.0,1562.3900000000003,2024-11-04 08:09:15,TA_Bin_2,Senior,0
315.94,Credit,Raleigh,Branch,49.0,Doctor,172.0,1.0,7719.71,2024-11-04 08:12:09,TA_Bin_3,Adult,2
0.2599999999999909,Debit,Oklahoma City,Online,20.0,Student,173.0,1.0,1833.67,2024-11-04 08:07:45,TA_Bin_1,Youth,1
210.77,Debit,Mesa,ATM,71.0,Retired,161.0,1.0,5396.65,2024-11-04 08:11:21,TA_Bin_3,Senior,2
406.65,Debit,Mesa,ATM,57.0,Doctor,107.0,1.0,12995.7,2024-11-04 08:11:01,TA_Bin_4,Senior,2
422.9,Debit,Tucson,ATM,40.0,Engineer,111.0,1.0,7616.43,2024-11-04 08:10:52,TA_Bin_4,Adult,2
20.620000000000005,Credit,Philadelphia,ATM,35.0,Doctor,225.0,1.0,12500.8,2024-11-04 08:08:49,TA_Bin_1,Youth,3
174.39,Debit,San Francisco,ATM,19.0,Student,36.0,1.0,1127.08,2024-11-04 08:11:01,TA_Bin_2,Youth,2
7.860000000000014,Credit,Sacramento,Branch,76.0,Retired,91.0,1.0,3621.98,2024-11-04 08:07:51,TA_Bin_1,Senior,3
61.97999999999999,Debit,Denver,Online,49.0,Engineer,44.0,1.0,5212.28,2024-11-04 08:08:55,TA_Bin_1,Adult,3
54.849999999999994,Credit,San Francisco,Branch,58.0,Retired,40.0,1.0,2727.45,2024-11-04 08:09:36,TA_Bin_1,Senior,0
16.55000000000001,Debit,Tucson,Branch,26.0,Engineer,159.0,1.0,6089.79,2024-11-04 08:08:11,TA_Bin_1,Youth,3
91.32,Debit,Milwaukee,Branch,58.0,Engineer,77.0,1.0,2618.1,2024-11-04 08:08:22,TA_Bin_2,Senior,3
195.49,Debit,Memphis,ATM,31.0,Doctor,212.0,1.0,11988.12,2024-11-04 08:08:35,TA_Bin_2,Youth,3
49.620000000000005,Debit,Portland,ATM,55.0,Engineer,111.0,1.0,3841.42,2024-11-04 08:07:23,TA_Bin_1,Senior,1
487.16,Credit,Los Angeles,Branch,28.0,Student,84.0,1.0,321.21000000000004,2024-11-04 08:12:22,TA_Bin_4,Youth,2
405.6,Debit,Tucson,Online,37.0,Engineer,44.0,1.0,9754.73,2024-11-04 08:09:24,TA_Bin_4,Adult,0
512.95,Debit,Columbus,Branch,57.0,Engineer,143.0,1.0,9584.52,2024-11-04 08:10:05,TA_Bin_4,Senior,0
345.94,Debit,Portland,ATM,31.0,Doctor,163.0,1.0,7624.56,2024-11-04 08:11:40,TA_Bin_3,Youth,2
356.56,Debit,New York,Online,47.0,Engineer,52.0,1.0,2485.73,2024-11-04 08:11:57,TA_Bin_3,Adult,2
10.310000000000002,Debit,Louisville,Online,36.0,Engineer,280.0,1.0,2137.9,2024-11-04 08:11:14,TA_Bin_1,Adult,2
211.69,Debit,Atlanta,Branch,30.0,Doctor,111.0,1.0,6412.85,2024-11-04 08:07:50,TA_Bin_3,Youth,3
221.49,Credit,Oklahoma City,Branch,23.0,Student,196.0,1.0,707.25,2024-11-04 08:11:50,TA_Bin_3,Youth,2
278.23,Debit,Fresno,Online,48.0,Engineer,83.0,1.0,8300.54,2024-11-04 08:09:46,TA_Bin_3,Adult,0
116.88,Debit,Memphis,ATM,45.0,Doctor,263.0,1.0,7717.34,2024-11-04 08:10:02,TA_Bin_2,Adult,0
328.77,Credit,San Diego,Online,39.0,Doctor,247.0,1.0,6967.03,2024-11-04 08:09:57,TA_Bin_3,Adult,0
77.53,Debit,Louisville,Branch,54.0,Retired,55.0,1.0,5158.6,2024-11-04 08:07:12,TA_Bin_1,Senior,1
421.74,Debit,San Jose,Online,67.0,Doctor,103.0,1.0,12031.14,2024-11-04 08:10:18,TA_Bin_4,Senior,0
313.69,Debit,Oklahoma City,Branch,73.0,Retired,152.0,1.0,7093.68,2024-11-04 08:10:23,TA_Bin_3,Senior,0
411.72,Debit,Washington,Branch,29.0,Doctor,153.0,1.0,8539.86,2024-11-04 08:11:43,TA_Bin_4,Youth,2
508.73,Debit,Chicago,Branch,59.0,Retired,89.0,1.0,7640.57,2024-11-04 08:09:07,TA_Bin_4,Senior,3
153.08,Debit,Omaha,ATM,24.0,Student,201.0,1.0,1292.21,2024-11-04 08:09:29,TA_Bin_2,Youth,0
23.00999999999999,Debit,Las Vegas,Branch,63.0,Retired,166.0,1.0,5958.75,2024-11-04 08:09:14,TA_Bin_1,Senior,0
69.28,Debit,Los Angeles,Online,25.0,Student,129.0,1.0,708.7399999999998,2024-11-04 08:11:01,TA_Bin_1,Youth,2
51.25,Credit,Austin,Branch,28.0,Student,66.0,1.0,1744.4,2024-11-04 08:11:52,TA_Bin_1,Youth,2
407.65,Debit,Denver,ATM,25.0,Student,263.0,1.0,273.77999999999975,2024-11-04 08:08:37,TA_Bin_4,Youth,3
459.25,Debit,Tucson,Branch,25.0,Student,59.0,1.0,130.76000000000022,2024-11-04 08:11:47,TA_Bin_4,Youth,2
301.56,Debit,Seattle,Branch,49.0,Doctor,118.0,1.0,10389.6,2024-11-04 08:10:23,TA_Bin_3,Adult,0
17.670000000000016,Debit,San Diego,Online,63.0,Doctor,91.0,1.0,1048.1799999999998,2024-11-04 08:10:55,TA_Bin_1,Senior,2
5.2900000000000205,Credit,San Francisco,Online,32.0,Doctor,132.0,1.0,12896.68,2024-11-04 08:11:04,TA_Bin_1,Youth,2
401.37,Debit,Los Angeles,Branch,43.0,Engineer,251.0,1.0,8208.54,2024-11-04 08:11:41,TA_Bin_4,Adult,2
145.4,Debit,Tucson,Online,38.0,Engineer,23.999999999999986,1.0,5244.49,2024-11-04 08:09:52,TA_Bin_2,Adult,0
556.34,Debit,Seattle,Online,37.0,Doctor,46.0,1.0,11935.14,2024-11-04 08:07:12,TA_Bin_4,Adult,1
34.31,Debit,Philadelphia,ATM,24.0,Student,251.0,1.0,1484.7600000000002,2024-11-04 08:11:26,TA_Bin_1,Youth,2
780.5900000000001,Credit,Tucson,Online,23.0,Student,145.0,1.0,6513.34,2024-11-04 08:07:01,TA_Bin_4,Youth,1
282.65,Debit,Fort Worth,ATM,35.0,Doctor,161.0,1.0,13801.15,2024-11-04 08:08:51,TA_Bin_3,Youth,3
305.27,Debit,Las Vegas,Online,68.0,Doctor,147.0,1.0,12958.65,2024-11-04 08:09:31,TA_Bin_3,Senior,0
185.81,Debit,Austin,Online,32.0,Doctor,116.0,1.0,9588.71,2024-11-04 08:10:15,TA_Bin_2,Youth,0
66.00999999999999,Debit,Milwaukee,Online,49.0,Engineer,179.0,1.0,3475.99,2024-11-04 08:07:05,TA_Bin_1,Adult,1
447.95,Debit,Tucson,Branch,29.0,Engineer,75.0,1.0,7544.4,2024-11-04 08:09:20,TA_Bin_4,Youth,0
279.3,Debit,Oklahoma City,ATM,19.0,Student,48.0,1.0,1193.6100000000001,2024-11-04 08:07:20,TA_Bin_3,Youth,1
26.75,Debit,Indianapolis,Online,33.0,Doctor,27.000000000000014,1.0,12063.77,2024-11-04 08:07:00,TA_Bin_1,Youth,1
611.15,Debit,Detroit,ATM,27.0,Student,121.0,1.0,892.8299999999999,2024-11-04 08:09:23,TA_Bin_4,Youth,0
275.2,Debit,New York,Online,54.0,Engineer,81.0,1.0,1230.12,2024-11-04 08:09:50,TA_Bin_3,Senior,0
427.79,Debit,San Jose,Branch,18.0,Student,189.0,1.0,1479.67,2024-11-04 08:08:54,TA_Bin_4,Youth,3
469.13,Credit,San Antonio,ATM,54.0,Doctor,139.0,1.0,1265.2799999999997,2024-11-04 08:07:30,TA_Bin_4,Senior,1
102.81,Debit,Seattle,Branch,76.0,Retired,47.0,1.0,3228.87,2024-11-04 08:08:07,TA_Bin_2,Senior,3
22.610000000000014,Debit,Seattle,Online,19.0,Student,145.0,1.0,1111.6700000000005,2024-11-04 08:06:47,TA_Bin_1,Youth,1
68.28,Debit,Boston,Online,56.0,Engineer,293.0,1.0,3213.16,2024-11-04 08:08:24,TA_Bin_1,Senior,3
33.650000000000006,Credit,New York,Online,63.0,Doctor,146.0,1.0,12719.93,2024-11-04 08:07:24,TA_Bin_1,Senior,1
362.68,Credit,Miami,ATM,63.0,Retired,137.0,1.0,2040.77,2024-11-04 08:06:30,TA_Bin_3,Senior,1
73.23000000000002,Debit,San Francisco,Branch,20.0,Student,172.0,1.0,1309.85,2024-11-04 08:12:22,TA_Bin_1,Youth,2
654.49,Credit,Austin,Online,25.0,Student,104.0,1.0,164.60999999999967,2024-11-04 08:08:39,TA_Bin_4,Youth,3
18.560000000000002,Credit,Memphis,Branch,49.0,Engineer,161.0,1.0,4230.37,2024-11-04 08:07:40,TA_Bin_1,Adult,1
389.05,Debit,Dallas,ATM,27.0,Student,41.0,1.0,761.0,2024-11-04 08:11:28,TA_Bin_3,Youth,2
7.3799999999999955,Debit,Houston,Online,67.0,Retired,105.0,1.0,2923.83,2024-11-04 08:10:18,TA_Bin_1,Senior,0
109.48000000000002,Debit,Baltimore,Online,61.0,Retired,93.0,1.0,7372.47,2024-11-04 08:07:26,TA_Bin_2,Senior,1
66.91,Debit,Seattle,ATM,39.0,Doctor,85.0,1.0,871.1000000000004,2024-11-04 08:10:19,TA_Bin_1,Adult,0
335.48,Debit,Oklahoma City,Branch,45.0,Engineer,155.0,1.0,3023.16,2024-11-04 08:06:45,TA_Bin_3,Adult,1
38.139999999999986,Debit,Albuquerque,Online,19.0,Student,174.0,1.0,1119.21,2024-11-04 08:09:59,TA_Bin_1,Youth,0
1076.98,Debit,Detroit,Branch,60.0,Doctor,173.0,1.0,11833.73,2024-11-04 08:09:33,TA_Bin_4,Senior,0
360.02,Debit,Dallas,Online,68.0,Retired,68.0,1.0,6400.59,2024-11-04 08:08:53,TA_Bin_3,Senior,3
567.71,Debit,Memphis,Online,63.0,Doctor,80.0,1.0,13884.24,2024-11-04 08:10:40,TA_Bin_4,Senior,0
218.19,Debit,Austin,ATM,19.0,Student,185.0,1.0,620.8299999999999,2024-11-04 08:10:27,TA_Bin_3,Youth,0
209.99,Debit,Denver,ATM,19.0,Student,40.0,1.0,1938.0100000000002,2024-11-04 08:11:39,TA_Bin_3,Youth,2
11.019999999999982,Debit,Tucson,Branch,19.0,Student,280.0,1.0,964.79,2024-11-04 08:06:56,TA_Bin_1,Youth,1
83.43,Debit,New York,Online,56.0,Retired,109.0,1.0,1870.1599999999999,2024-11-04 08:11:40,TA_Bin_2,Senior,2
344.97,Debit,Austin,Online,34.0,Doctor,106.0,1.0,5577.94,2024-11-04 08:09:39,TA_Bin_3,Youth,0
172.29,Debit,El Paso,ATM,36.0,Engineer,283.0,1.0,8700.8,2024-11-04 08:08:42,TA_Bin_2,Adult,3
195.54,Debit,Omaha,Online,60.0,Retired,255.0,1.0,2794.66,2024-11-04 08:09:01,TA_Bin_2,Senior,3
101.23000000000002,Debit,Colorado Springs,Online,45.0,Engineer,87.0,1.0,6169.71,2024-11-04 08:06:42,TA_Bin_2,Adult,1
180.46,Debit,Fresno,ATM,25.0,Student,34.0,1.0,831.75,2024-11-04 08:11:23,TA_Bin_2,Youth,2
692.55,Debit,Charlotte,Branch,53.0,Retired,109.0,1.0,2451.56,2024-11-04 08:12:17,TA_Bin_4,Adult,2
147.31,Credit,Mesa,Online,34.0,Doctor,92.0,1.0,13625.52,2024-11-04 08:07:58,TA_Bin_2,Youth,3
107.48000000000002,Debit,Los Angeles,Branch,20.0,Student,103.0,1.0,1379.3900000000003,2024-11-04 08:12:07,TA_Bin_2,Youth,2
81.50999999999999,Debit,Washington,Branch,25.0,Student,97.0,1.0,865.4899999999998,2024-11-04 08:07:15,TA_Bin_2,Youth,1
365.48,Credit,Seattle,Online,76.0,Retired,216.0,1.0,7147.4,2024-11-04 08:10:38,TA_Bin_3,Senior,0
491.1,Credit,Houston,Online,35.0,Engineer,125.0,1.0,7833.85,2024-11-04 08:07:32,TA_Bin_4,Youth,1
452.8,Debit,Los Angeles,Branch,80.0,Retired,151.0,1.0,4840.67,2024-11-04 08:07:34,TA_Bin_4,Senior,1
645.04,Debit,Memphis,Branch,70.0,Retired,78.0,1.0,7361.47,2024-11-04 08:07:29,TA_Bin_4,Senior,1
169.28,Debit,Philadelphia,Branch,45.0,Doctor,114.0,1.0,5128.44,2024-11-04 08:11:54,TA_Bin_2,Adult,2
88.42000000000002,Debit,El Paso,ATM,62.0,Doctor,91.0,1.0,12381.45,2024-11-04 08:09:15,TA_Bin_2,Senior,0
155.53,Debit,Baltimore,ATM,29.0,Engineer,66.0,1.0,4008.05,2024-11-04 08:08:36,TA_Bin_2,Youth,3
991.82,Debit,Milwaukee,Online,43.0,Engineer,300.0,1.0,3493.13,2024-11-04 08:10:11,TA_Bin_4,Adult,0
39.24000000000001,Debit,Dallas,ATM,77.0,Retired,106.0,1.0,6462.41,2024-11-04 08:11:18,TA_Bin_1,Senior,2
78.76999999999998,Credit,Las Vegas,ATM,48.0,Engineer,50.0,1.0,6470.57,2024-11-04 08:06:41,TA_Bin_1,Adult,1
26.5,Debit,Indianapolis,Online,48.0,Engineer,179.0,1.0,4854.83,2024-11-04 08:07:24,TA_Bin_1,Adult,1
83.62,Debit,Raleigh,ATM,48.0,Doctor,146.0,1.0,12652.22,2024-11-04 08:12:06,TA_Bin_2,Adult,2
142.78,Debit,San Diego,Branch,68.0,Doctor,150.0,1.0,11705.88,2024-11-04 08:12:22,TA_Bin_2,Senior,2
